,date,gameid
2228,20140415,OBSS0
2229,20140415,HHHT0
2230,20140415,NCLT0
2231,20140416,WOLG0
2232,20140416,OBSS0
2233,20140416,HHHT0
2234,20140416,NCLT0
2235,20140418,LTOB0
2236,20140418,HTSK0
2237,20140418,LGHH0
2238,20140418,SSNC0
2239,20140419,LTOB0
2240,20140419,HTSK0
2241,20140419,LGHH0
2242,20140419,SSNC0
2243,20140420,LTOB0
2244,20140420,HTSK0
2245,20140420,LGHH0
2246,20140420,SSNC0
2247,20140422,LTWO0
2248,20140422,NCSK0
2249,20140422,OBHH0
2250,20140422,LGSS0
2251,20140423,LTWO0
2252,20140423,NCSK0
2253,20140423,OBHH0
2254,20140423,LGSS0
2255,20140424,LTWO0
2256,20140424,NCSK0
2257,20140424,OBHH0
2258,20140424,LGSS0
2259,20140425,HTLG0
2260,20140425,SSWO0
2261,20140425,SKLT0
2262,20140425,OBNC0
2263,20140426,HTLG0
2264,20140426,SSWO0
2265,20140426,SKLT0
2266,20140426,OBNC0
2267,20140427,HTLG0
2268,20140427,SSWO0
2269,20140427,SKLT0
2270,20140427,OBNC0
2271,20140429,WOOB0
2272,20140429,SKHT0
2273,20140429,LGNC0
2274,20140430,WOOB0
2275,20140430,LTHH0
2276,20140430,SKHT0
2277,20140430,LGNC0
2278,20140501,WOOB0
2279,20140501,LTHH0
2280,20140501,SKHT0
2281,20140501,LGNC0
2282,20140503,OBLG0
2283,20140503,LTSK0
2284,20140503,NCSS0
2285,20140503,WOHT0
2286,20140504,OBLG0
2287,20140504,LTSK0
2288,20140504,NCSS0
2289,20140504,WOHT0
2290,20140505,OBLG0
2291,20140505,LTSK0
2292,20140505,NCSS0
2293,20140505,WOHT0
2294,20140506,HHLG0
2295,20140506,NCWO0
2296,20140506,SSSK0
2297,20140506,OBLT0
2298,20140507,HHLG0
2299,20140507,NCWO0
2300,20140507,SSSK0
2301,20140507,OBLT0
2302,20140508,HHLG0
2303,20140508,NCWO0
2304,20140508,SSSK0
2305,20140508,OBLT0
2306,20140509,SSOB0
2307,20140509,LGWO0
2308,20140509,HTHH0
2309,20140509,LTNC0
2310,20140510,SSOB0
2311,20140510,LGWO0
2312,20140510,HTHH0
2313,20140510,LTNC0
2314,20140511,SSOB0
2315,20140511,LGWO0
2316,20140511,HTHH0
2317,20140511,LTNC0
2318,20140513,LTLG0
2319,20140513,OBSK0
2320,20140513,HHSS0
2321,20140513,HTNC0
2322,20140514,LTLG0
2323,20140514,OBSK0
2324,20140514,HHSS0
2325,20140514,HTNC0
2326,20140515,LTLG0
2327,20140515,OBSK0
2328,20140515,HHSS0
2329,20140515,HTNC0
2330,20140516,NCOB0
2331,20140516,SKHH0
2332,20140516,SSHT0
2333,20140516,WOLT0
2334,20140517,NCOB0
2335,20140517,SKHH0
2336,20140517,SSHT0
2337,20140517,WOLT0
2338,20140518,NCOB0
2339,20140518,SKHH0
2340,20140518,SSHT0
2341,20140518,WOLT0
2342,20140520,HHWO0
2343,20140520,LGHT0
2344,20140520,SKNC0
2345,20140520,LTSS0
2346,20140521,HHWO0
2347,20140521,LGHT0
2348,20140521,SKNC0
2349,20140521,LTSS0
2350,20140522,HHWO0
2351,20140522,LGHT0
2352,20140522,SKNC0
2353,20140522,LTSS0
2354,20140523,HHOB0
2355,20140523,LGSK0
2356,20140523,WOSS0
2357,20140523,HTLT0
2358,20140524,HHOB0
2359,20140524,LGSK0
2360,20140524,WOSS0
2361,20140524,HTLT0
2362,20140525,HHOB0
2363,20140525,LGSK0
2364,20140525,WOSS0
2365,20140525,HTLT0
2366,20140527,SSLG0
2367,20140527,SKWO0
2368,20140527,NCHH0
2369,20140527,OBHT0
2370,20140528,SSLG0
2371,20140528,SKWO0
2372,20140528,NCHH0
2373,20140528,OBHT0
2374,20140529,SSLG0
2375,20140529,SKWO0
2376,20140529,NCHH0
2377,20140529,OBHT0
2378,20140530,LTOB0
2379,20140530,LGWO0
2380,20140530,SKHH0
2381,20140530,NCHT0
2382,20140531,LTOB0
2383,20140531,LGWO0
2384,20140531,SKHH0
2385,20140531,NCHT0
2386,20140601,LTOB0
2387,20140601,LGWO0
2388,20140601,SKHH0
2389,20140601,NCHT0
2390,20140603,HTSS0
2391,20140603,WONC0
2392,20140604,OBSK0
2393,20140604,HTSS0
2394,20140604,WONC0
2395,20140605,OBSK0
2396,20140605,HTSS0
2397,20140605,HHLT0
2398,20140605,WONC0
2399,20140606,HTLG0
2400,20140606,OBWO0
2401,20140606,LTSK0
2402,20140606,SSHH0
2403,20140607,HTLG0
2404,20140607,OBWO0
2405,20140607,LTSK0
2406,20140607,SSHH0
2407,20140608,HTLG0
2408,20140608,OBWO0
2409,20140608,LTSK0
2410,20140608,SSHH0
2411,20140610,NCOB0
2412,20140610,SSWO0
2413,20140610,HHHT0
2414,20140610,LGLT0
2415,20140611,HHHT0
2416,20140611,LGLT0
2417,20140612,NCOB0
2418,20140612,SSWO0
2419,20140612,HHHT0
2420,20140613,SKLG0
2421,20140613,OBSS0
2422,20140613,HTLT0
2423,20140613,HHNC0
2424,20140614,SKLG0
2425,20140614,OBSS0
2426,20140614,HTLT0
2427,20140614,HHNC0
2428,20140615,SKLG0
2429,20140615,OBSS0
2430,20140615,HTLT0
2431,20140615,HHNC0
2432,20140617,LGOB0
2433,20140617,SSSK0
2434,20140617,WOHT0
2435,20140617,LTNC0
2436,20140618,LGOB0
2437,20140618,SSSK0
2438,20140618,WOHT0
2439,20140618,LTNC0
2440,20140619,LGOB0
2441,20140619,SSSK0
2442,20140619,WOHT0
2443,20140619,LTNC0
2444,20140620,HTOB0
2445,20140620,SKWO0
2446,20140620,SSNC0
2447,20140621,HTOB0
2448,20140621,SKWO0
2449,20140621,LGHH0
2450,20140622,HTOB0
2451,20140622,SKWO0
2452,20140622,LGHH0
2453,20140622,SSNC0
2454,20140623,LGHH0
2455,20140624,NCLG0
2456,20140624,LTHH0
2457,20140624,WOSS0
2458,20140624,SKHT0
2459,20140625,NCLG0
2460,20140625,LTHH0
2461,20140625,WOSS0
2462,20140625,SKHT0
2463,20140626,NCLG0
2464,20140626,LTHH0
2465,20140626,WOSS0
2466,20140626,SKHT0
2467,20140627,WOOB0
2468,20140627,LGSK0
2469,20140627,NCLT0
2470,20140627,HHSS0
2471,20140628,WOOB0
2472,20140628,LGSK0
2473,20140628,NCLT0
2474,20140628,HHSS0
2475,20140629,WOOB0
2476,20140629,LGSK0
2477,20140629,NCLT0
2478,20140629,HHSS0
2479,20140701,HHLG0
2480,20140701,LTWO0
2481,20140701,OBHT0
2482,20140701,SKNC0
2483,20140702,HHLG0
2484,20140702,LTWO0
2485,20140703,HHLG0
2486,20140703,LTWO0
2487,20140703,OBHT0
2488,20140703,SKNC0
2489,20140704,SSOB0
2490,20140704,HTWO0
2491,20140704,SKLT0
2492,20140704,LGNC0
2493,20140705,SSOB0
2494,20140705,HTWO0
2495,20140705,SKLT0
2496,20140705,LGNC0
2497,20140706,SSOB0
2498,20140706,HTWO0
2499,20140707,SKLT0
2500,20140707,LGNC0
2501,20140708,OBLG0
2502,20140708,HTSK0
2503,20140708,LTSS0
2504,20140708,WOHH0
2505,20140709,OBLG0
2506,20140709,HTSK0
2507,20140709,LTSS0
2508,20140709,WOHH0
2509,20140710,OBLG0
2510,20140710,HTSK0
2511,20140710,LTSS0
2512,20140710,WOHH0
2513,20140711,HHOB0
2514,20140711,NCWO0
2515,20140711,SKSS0
2516,20140711,LTHT0
2517,20140712,HHOB0
2518,20140712,NCWO0
2519,20140712,SKSS0
2520,20140712,LTHT0
2521,20140713,HHOB0
2522,20140713,NCWO0
2523,20140713,SKSS0
2524,20140713,LTHT0
2525,20140715,SSLG0
2526,20140715,HHSK0
2527,20140716,SSLG0
2528,20140716,HHSK0
2529,20140716,WOLT0
2530,20140716,OBNC0
2531,20140722,NCHH0
2532,20140722,LGHT0
2533,20140722,SSLT0
2534,20140723,NCHH0
2535,20140723,LGHT0
2536,20140723,SSLT0
2537,20140724,SKOB0
2538,20140724,NCHH0
2539,20140724,LGHT0
2540,20140724,SSLT0
2541,20140725,HTHH0
2542,20140725,NCSS0
2543,20140726,LTLG0
2544,20140726,WOSK0
2545,20140726,HTHH0
2546,20140726,NCSS0
2547,20140727,LTLG0
2548,20140727,WOSK0
2549,20140727,HTHH0
2550,20140727,NCSS0
2551,20140728,LTLG0
2552,20140728,WOSK0
2553,20140729,HHWO0
2554,20140729,LGSS0
2555,20140729,OBLT0
2556,20140729,HTNC0
2557,20140730,HHWO0
2558,20140730,LGSS0
2559,20140730,OBLT0
2560,20140730,HTNC0
2561,20140731,HHWO0
2562,20140731,LGSS0
2563,20140731,OBLT0
2564,20140731,HTNC0
2565,20140801,WOLG0
2566,20140801,NCSK0
2567,20140801,OBHH0
2568,20140801,SSHT0
2569,20140802,WOLG0
2570,20140802,NCSK0
2571,20140803,OBHH0
2572,20140804,WOLG0
2573,20140805,HTOB0
2574,20140805,SKWO0
2575,20140805,NCLT0
2576,20140805,SSHH0
2577,20140806,NCLT0
2578,20140806,SSHH0
2579,20140807,WOOB0
2580,20140807,HTSK0
2581,20140807,LGNC0
2582,20140808,WOOB0
2583,20140808,HTSK0
2584,20140808,LTSS0
2585,20140808,LGNC0
2586,20140809,HHLG0
2587,20140809,SSWO0
2588,20140809,LTHT0
2589,20140809,SKNC0
2590,20140810,LTHT0
2591,20140811,HHLG0
2592,20140811,SSWO0
2593,20140811,SKNC0
2594,20140812,SKLG0
2595,20140812,OBHH0
2596,20140812,NCHT0
2597,20140812,WOLT0
2598,20140813,SKLG0
2599,20140813,NCHT0
2600,20140813,WOLT0
2601,20140814,OBWO0
2602,20140814,SSSK0
2603,20140814,LTHH0
2604,20140815,NCLG0
2605,20140815,OBWO0
2606,20140815,SSSK0
2607,20140815,LTHH0
2608,20140816,LTOB0
2609,20140816,LGSS0
2610,20140816,WOHT0
2611,20140816,HHNC0
2612,20140817,LTOB0
2613,20140817,HHNC0
2614,20140819,LGWO0
2615,20140819,OBSK0
2616,20140819,HHLT0
2617,20140820,LGWO0
2618,20140820,OBSK0
2619,20140821,OBSS0
2620,20140821,WONC0
2621,20140822,HTLG0
2622,20140822,SKHH0
2623,20140822,OBSS0
2624,20140822,WONC0
2625,20140823,NCOB0
2626,20140823,SKSS0
2627,20140823,HHHT0
2628,20140823,LGLT0
2629,20140824,NCOB0
2630,20140824,SKSS0
2631,20140824,LGLT0
2632,20140825,HHHT0
2633,20140826,NCHH0
2634,20140826,SSLT0
2635,20140827,LGOB0
2636,20140827,HTWO0
2637,20140827,NCHH0
2638,20140827,SSLT0
2639,20140828,SSOB0
2640,20140828,LGSK0
2641,20140828,WOHH0
2642,20140828,HTLT0
2643,20140829,SSOB0
2644,20140829,LGSK0
2645,20140829,WOHH0
2646,20140829,HTLT0
2647,20140830,LTLG0
2648,20140830,WOSS0
2649,20140830,SKHT0
2650,20140830,OBNC0
2651,20140831,LTLG0
2652,20140831,WOSS0
2653,20140831,SKHT0
2654,20140831,OBNC0
2655,20140902,HHSK0
2656,20140902,NCSS0
2657,20140904,OBLG0
2658,20140904,NCWO0
2659,20140904,LTSK0
2660,20140904,HHSS0
2661,20140905,OBLG0
2662,20140905,NCWO0
2663,20140905,LTSK0
2664,20140905,HHSS0
2665,20140906,SKOB0
2666,20140906,LTWO0
2667,20140906,LGHH0
2668,20140906,HTNC0
2669,20140907,SKOB0
2670,20140907,LTWO0
2671,20140907,LGHH0
2672,20140907,HTNC0
2673,20140909,HHWO0
2674,20140909,LGHT0
2675,20140909,SKLT0
2676,20140909,SSNC0
2677,20140910,HHWO0
2678,20140910,LGHT0
2679,20140910,SKLT0
2680,20140910,SSNC0
2681,20140911,HHOB0
2682,20140911,WOSK0
2683,20140911,HTSS0
2684,20140911,LTNC0
2685,20140912,HHOB0
2686,20140912,WOSK0
2687,20140912,HTSS0
2688,20140912,LTNC0
2689,20140913,SSLG0
2690,20140913,NCSK0
2691,20140913,HTHH0
2692,20140913,OBLT0
2693,20140914,SSLG0
2694,20140914,NCSK0
2695,20140914,HTHH0
2696,20140914,OBLT0
2697,20141001,SKHH0
2698,20141001,LTSS0
2699,20141001,OBHT0
2700,20141002,OBHT0
2701,20141002,HHLT0
2702,20141002,SKNC0
2703,20141003,WOLG0
2704,20141003,OBHT0
2705,20141003,HHLT0
2706,20141004,WOLG0
2707,20141004,SSHT0
2708,20141004,OBNC0
2709,20141005,WOLG0
2710,20141005,HHSK0
2711,20141005,SSHT0
2712,20141005,OBNC0
2713,20141006,NCLG0
2714,20141006,HHSK0
2715,20141006,OBSS0
2716,20141007,SSLG0
2717,20141007,HTWO0
2718,20141007,NCSK0
2719,20141007,LTHH0
2720,20141008,HTOB0
2721,20141008,SSWO0
2722,20141009,HTLG0
2723,20141009,OBHH0
2724,20141009,NCSS0
2725,20141010,OBHH0
2726,20141010,NCLT0
2727,20141011,LGOB0
2728,20141011,WOSK0
2729,20141011,SSHT0
2730,20141011,HHLT0
2731,20141012,LGOB0
2732,20141012,SSHT0
2733,20141012,HHLT0
2734,20141013,OBSK0
2735,20141013,SSHH0
2736,20141013,WOHT0
2737,20141014,WOLT0
2738,20141014,SSNC0
2739,20141015,SKOB0
2740,20141015,LGSS0
2741,20141015,WOLT0
2742,20141016,SKOB0
2743,20141016,HTSS0
2744,20141017,NCOB0
2745,20141017,SKWO0
2746,20141017,HHHT0
2747,20141017,LGLT0
2748,20150328,NCOB0
2749,20150328,HHWO0
2750,20150328,SKSS0
2751,20150328,LGHT0
2752,20150328,KTLT0
2753,20150329,NCOB0
2754,20150329,HHWO0
2755,20150329,SKSS0
2756,20150329,LGHT0
2757,20150329,KTLT0
2758,20150331,LTLG0
2759,20150331,SSKT0
2760,20150401,LTLG0
2761,20150401,HTSK0
2762,20150401,OBHH0
2763,20150401,WONC0
2764,20150401,SSKT0
2765,20150402,OBHH0
2766,20150403,SSLG0
2767,20150403,SKWO0
2768,20150403,OBLT0
2769,20150403,HHNC0
2770,20150403,HTKT0
2771,20150404,SSLG0
2772,20150404,SKWO0
2773,20150404,HTKT0
2774,20150405,SSLG0
2775,20150405,OBLT0
2776,20150405,HHNC0
2777,20150405,HTKT0
2778,20150405,SKWO0
2779,20150407,WOOB0
2780,20150407,KTSK0
2781,20150407,LGHH0
2782,20150407,LTSS0
2783,20150407,NCHT0
2784,20150408,WOOB0
2785,20150408,KTSK0
2786,20150408,LGHH0
2787,20150408,LTSS0
2788,20150408,NCHT0
2789,20150409,WOOB0
2790,20150409,KTSK0
2791,20150409,LGHH0
2792,20150409,LTSS0
2793,20150409,NCHT0
2794,20150410,OBLG0
2795,20150410,KTWO0
2796,20150410,HTSS0
2797,20150410,HHLT0
2798,20150410,SKNC0
2799,20150411,OBLG0
2800,20150411,KTWO0
2801,20150411,HTSS0
2802,20150411,HHLT0
2803,20150411,SKNC0
2804,20150412,OBLG0
2805,20150412,KTWO0
2806,20150412,HTSS0
2807,20150412,SKNC0
2808,20150412,HHLT0
2809,20150414,SSHH0
2810,20150414,NCLT0
2811,20150414,OBKT0
2812,20150415,HTLG0
2813,20150415,WOSK0
2814,20150415,SSHH0
2815,20150415,NCLT0
2816,20150415,OBKT0
2817,20150416,HTLG0
2818,20150416,WOSK0
2819,20150416,NCLT0
2820,20150417,LTOB0
2821,20150417,LGSK0
2822,20150417,NCHH0
2823,20150417,KTSS0
2824,20150417,WOHT0
2825,20150418,LTOB0
2826,20150418,LGSK0
2827,20150418,NCHH0
2828,20150418,KTSS0
2829,20150418,WOHT0
2830,20150419,WOHT0
2831,20150421,HHLG0
2832,20150421,OBWO0
2833,20150421,LTHT0
2834,20150421,SSNC0
2835,20150421,SKKT0
2836,20150422,HHLG0
2837,20150422,OBWO0
2838,20150422,LTHT0
2839,20150422,SSNC0
2840,20150422,SKKT0
2841,20150423,HHLG0
2842,20150423,OBWO0
2843,20150423,LTHT0
2844,20150423,SSNC0
2845,20150423,SKKT0
2846,20150424,HTOB0
2847,20150424,SKHH0
2848,20150424,SSLT0
2849,20150424,LGNC0
2850,20150424,WOKT0
2851,20150425,HTOB0
2852,20150425,SKHH0
2853,20150425,SSLT0
2854,20150425,LGNC0
2855,20150425,WOKT0
2856,20150426,HTOB0
2857,20150426,SKHH0
2858,20150426,SSLT0
2859,20150426,WOKT0
2860,20150426,LGNC0
2861,20150428,KTOB0
2862,20150428,LTWO0
2863,20150428,NCSK0
2864,20150428,LGSS0
2865,20150429,LGSS0
2866,20150429,HHHT0
2867,20150430,KTOB0
2868,20150430,LTWO0
2869,20150430,NCSK0
2870,20150430,LGSS0
2871,20150430,HHHT0
2872,20150501,WOLG0
2873,20150501,LTHH0
2874,20150501,OBSS0
2875,20150501,SKHT0
2876,20150501,NCKT0
2877,20150502,WOLG0
2878,20150502,LTHH0
2879,20150502,OBSS0
2880,20150502,SKHT0
2881,20150502,NCKT0
2882,20150503,WOLG0
2883,20150503,LTHH0
2884,20150503,NCKT0
2885,20150505,LGOB0
2886,20150505,SSWO0
2887,20150505,KTHH0
2888,20150505,SKLT0
2889,20150505,HTNC0
2890,20150506,LGOB0
2891,20150506,SSWO0
2892,20150506,KTHH0
2893,20150506,SKLT0
2894,20150506,HTNC0
2895,20150507,LGOB0
2896,20150507,SSWO0
2897,20150507,KTHH0
2898,20150507,SKLT0
2899,20150507,HTNC0
2900,20150508,HHOB0
2901,20150508,HTWO0
2902,20150508,SSSK0
2903,20150508,LTNC0
2904,20150508,LGKT0
2905,20150509,HHOB0
2906,20150509,HTWO0
2907,20150509,SSSK0
2908,20150509,LTNC0
2909,20150509,LGKT0
2910,20150510,HHOB0
2911,20150510,HTWO0
2912,20150510,SSSK0
2913,20150510,LTNC0
2914,20150510,LGKT0
2915,20150512,HHSS0
2916,20150512,KTHT0
2917,20150512,WOLT0
2918,20150513,NCLG0
2919,20150513,OBSK0
2920,20150513,HHSS0
2921,20150513,KTHT0
2922,20150513,WOLT0
2923,20150514,NCLG0
2924,20150514,OBSK0
2925,20150514,HHSS0
2926,20150514,KTHT0
2927,20150514,WOLT0
2928,20150515,SKLG0
2929,20150515,WOHH0
2930,20150515,NCSS0
2931,20150515,LTKT0
2932,20150516,SKLG0
2933,20150516,WOHH0
2934,20150516,NCSS0
2935,20150516,OBHT0
2936,20150516,LTKT0
2937,20150517,SKLG0
2938,20150517,NCSS0
2939,20150517,OBHT0
2940,20150517,LTKT0
2941,20150517,WOHH0
2942,20150519,LGWO0
2943,20150519,HHSK0
2944,20150519,HTLT0
2945,20150519,KTNC0
2946,20150520,SSOB0
2947,20150520,LGWO0
2948,20150520,HHSK0
2949,20150520,HTLT0
2950,20150520,KTNC0
2951,20150521,SSOB0
2952,20150521,LGWO0
2953,20150521,HHSK0
2954,20150521,HTLT0
2955,20150521,KTNC0
2956,20150522,SKOB0
2957,20150522,NCWO0
2958,20150522,SSHT0
2959,20150522,LGLT0
2960,20150522,HHKT0
2961,20150523,SKOB0
2962,20150523,NCWO0
2963,20150523,SSHT0
2964,20150523,LGLT0
2965,20150523,HHKT0
2966,20150524,NCWO0
2967,20150524,SSHT0
2968,20150524,LGLT0
2969,20150524,HHKT0
2970,20150524,SKOB0
2971,20150526,KTLG0
2972,20150526,LTSK0
2973,20150526,HTHH0
2974,20150526,WOSS0
2975,20150526,OBNC0
2976,20150527,KTLG0
2977,20150527,LTSK0
2978,20150527,HTHH0
2979,20150527,WOSS0
2980,20150527,OBNC0
2981,20150528,KTLG0
2982,20150528,LTSK0
2983,20150528,HTHH0
2984,20150528,WOSS0
2985,20150528,OBNC0
2986,20150529,SSLG0
2987,20150529,WOSK0
2988,20150529,NCHT0
2989,20150529,OBKT0
2990,20150529,HHLT0
2991,20150530,SSLG0
2992,20150530,HHLT0
2993,20150530,WOSK0
2994,20150530,NCHT0
2995,20150530,OBKT0
2996,20150531,SSLG0
2997,20150531,WOSK0
2998,20150531,OBKT0
2999,20150531,HHLT0
3000,20150531,NCHT0
3001,20150602,HTOB0
3002,20150602,HHWO0
3003,20150602,LGNC0
3004,20150602,SKKT0
3005,20150602,LTSS0
3006,20150603,HTOB0
3007,20150603,HHWO0
3008,20150603,LGNC0
3009,20150603,SKKT0
3010,20150603,LTSS0
3011,20150604,HTOB0
3012,20150604,HHWO0
3013,20150604,LGNC0
3014,20150604,SKKT0
3015,20150604,LTSS0
3016,20150605,SKLG0
3017,20150605,OBWO0
3018,20150605,KTHH0
3019,20150605,SSNC0
3020,20150606,SKLG0
3021,20150606,OBWO0
3022,20150606,KTHH0
3023,20150606,HTLT0
3024,20150606,SSNC0
3025,20150607,SKLG0
3026,20150607,OBWO0
3027,20150607,KTHH0
3028,20150607,HTLT0
3029,20150607,SSNC0
3030,20150609,OBLG0
3031,20150609,NCSK0
3032,20150609,HHSS0
3033,20150609,WOHT0
3034,20150609,KTLT0
3035,20150610,OBLG0
3036,20150610,NCSK0
3037,20150610,HHSS0
3038,20150610,WOHT0
3039,20150610,KTLT0
3040,20150611,OBLG0
3041,20150611,HHSS0
3042,20150611,WOHT0
3043,20150611,KTLT0
3044,20150612,NCOB0
3045,20150612,LTSK0
3046,20150612,LGHH0
3047,20150612,SSHT0
3048,20150612,WOKT0
3049,20150613,NCOB0
3050,20150613,LTSK0
3051,20150613,LGHH0
3052,20150613,SSHT0
3053,20150613,WOKT0
3054,20150614,NCOB0
3055,20150614,LTSK0
3056,20150614,LGHH0
3057,20150614,WOKT0
3058,20150616,HTLG0
3059,20150616,LTWO0
3060,20150616,SKHH0
3061,20150616,OBSS0
3062,20150616,NCKT0
3063,20150617,HTLG0
3064,20150617,LTWO0
3065,20150617,SKHH0
3066,20150617,OBSS0
3067,20150617,NCKT0
3068,20150618,HTLG0
3069,20150618,LTWO0
3070,20150618,SKHH0
3071,20150618,OBSS0
3072,20150618,NCKT0
3073,20150619,LTOB0
3074,20150619,LGWO0
3075,20150619,SSSK0
3076,20150619,KTHT0
3077,20150619,HHNC0
3078,20150620,HHNC0
3079,20150621,LTOB0
3080,20150621,LGWO0
3081,20150621,SSSK0
3082,20150621,KTHT0
3083,20150621,HHNC0
3084,20150623,SKOB0
3085,20150623,WOHH0
3086,20150623,SSLT0
3087,20150623,HTNC0
3088,20150623,LGKT0
3089,20150624,SKOB0
3090,20150624,SSLT0
3091,20150624,HTNC0
3092,20150624,LGKT0
3093,20150625,SKOB0
3094,20150625,LGKT0
3095,20150626,NCLG0
3096,20150626,HHSK0
3097,20150626,KTSS0
3098,20150626,OBHT0
3099,20150626,WOLT0
3100,20150627,NCLG0
3101,20150627,HHSK0
3102,20150627,KTSS0
3103,20150627,OBHT0
3104,20150627,WOLT0
3105,20150628,NCLG0
3106,20150628,HHSK0
3107,20150628,KTSS0
3108,20150628,OBHT0
3109,20150628,WOLT0
3110,20150701,LGOB0
3111,20150701,SSWO0
3112,20150701,KTSK0
3113,20150701,HHHT0
3114,20150701,LTNC0
3115,20150702,LGOB0
3116,20150702,SSWO0
3117,20150702,KTSK0
3118,20150702,HHHT0
3119,20150702,LTNC0
3120,20150703,WOOB0
3121,20150703,NCHH0
3122,20150703,LGSS0
3123,20150703,SKLT0
3124,20150703,HTKT0
3125,20150704,WOOB0
3126,20150704,NCHH0
3127,20150704,LGSS0
3128,20150704,SKLT0
3129,20150704,HTKT0
3130,20150705,WOOB0
3131,20150705,LGSS0
3132,20150705,SKLT0
3133,20150705,HTKT0
3134,20150707,LTLG0
3135,20150707,HTWO0
3136,20150708,LTLG0
3137,20150708,HTWO0
3138,20150708,OBHH0
3139,20150709,LTLG0
3140,20150709,HTWO0
3141,20150709,OBHH0
3142,20150709,SKSS0
3143,20150709,KTNC0
3144,20150710,HHLG0
3145,20150710,NCWO0
3146,20150710,HTSK0
3147,20150710,OBLT0
3148,20150710,SSKT0
3149,20150711,HHLG0
3150,20150711,NCWO0
3151,20150711,HTSK0
3152,20150711,SSKT0
3153,20150714,KTOB0
3154,20150714,LGHT0
3155,20150714,LTHH0
3156,20150714,SKNC0
3157,20150714,WOSS0
3158,20150715,KTOB0
3159,20150715,LTHH0
3160,20150715,SKNC0
3161,20150715,WOSS0
3162,20150716,KTOB0
3163,20150716,LGHT0
3164,20150716,LTHH0
3165,20150716,SKNC0
3166,20150716,WOSS0
3167,20150721,WOLG0
3168,20150721,OBSK0
3169,20150721,HTSS0
3170,20150721,HHKT0
3171,20150721,NCLT0
3172,20150722,WOLG0
3173,20150722,OBSK0
3174,20150722,HTSS0
3175,20150722,HHKT0
3176,20150722,NCLT0
3177,20150723,OBSK0
3178,20150723,HTSS0
3179,20150723,NCLT0
3180,20150724,SSHH0
3181,20150724,LTHT0
3182,20150724,OBNC0
3183,20150725,SSHH0
3184,20150725,LTHT0
3185,20150725,OBNC0
3186,20150726,KTLG0
3187,20150726,SKWO0
3188,20150726,SSHH0
3189,20150726,LTHT0
3190,20150726,OBNC0
3191,20150728,HHOB0
3192,20150728,KTWO0
3193,20150728,NCSS0
3194,20150728,SKHT0
3195,20150728,LGLT0
3196,20150729,HHOB0
3197,20150729,KTWO0
3198,20150729,NCSS0
3199,20150729,SKHT0
3200,20150729,LGLT0
3201,20150730,HHOB0
3202,20150730,KTWO0
3203,20150730,NCSS0
3204,20150730,SKHT0
3205,20150730,LGLT0
3206,20150731,SSOB0
3207,20150731,LGSK0
3208,20150731,HTHH0
3209,20150731,WONC0
3210,20150731,LTKT0
3211,20150801,SSOB0
3212,20150801,LGSK0
3213,20150801,HTHH0
3214,20150801,WONC0
3215,20150801,LTKT0
3216,20150802,SSOB0
3217,20150802,LGSK0
3218,20150802,HTHH0
3219,20150802,WONC0
3220,20150802,LTKT0
3221,20150804,NCLG0
3222,20150804,HTWO0
3223,20150804,HHSK0
3224,20150804,SSKT0
3225,20150804,OBLT0
3226,20150805,NCLG0
3227,20150805,HTWO0
3228,20150805,HHSK0
3229,20150805,SSKT0
3230,20150805,OBLT0
3231,20150806,WOOB0
3232,20150806,LGHH0
3233,20150806,KTHT0
3234,20150806,LTNC0
3235,20150806,SKSS0
3236,20150807,WOOB0
3237,20150807,LGHH0
3238,20150807,KTHT0
3239,20150807,LTNC0
3240,20150807,SKSS0
3241,20150808,LGOB0
3242,20150808,KTSK0
3243,20150808,LTHH0
3244,20150808,HTNC0
3245,20150809,LGOB0
3246,20150809,KTSK0
3247,20150809,LTHH0
3248,20150809,WOSS0
3249,20150809,HTNC0
3250,20150810,WOSS0
3251,20150811,SSLG0
3252,20150811,NCWO0
3253,20150811,SKLT0
3254,20150811,HHKT0
3255,20150812,SSLG0
3256,20150812,NCWO0
3257,20150812,OBHT0
3258,20150812,HHKT0
3259,20150813,NCOB0
3260,20150813,HHWO0
3261,20150813,LGSK0
3262,20150813,SSHT0
3263,20150813,LTKT0
3264,20150814,NCOB0
3265,20150814,HHWO0
3266,20150814,LGSK0
3267,20150814,SSHT0
3268,20150814,LTKT0
3269,20150815,HTLG0
3270,20150815,LTWO0
3271,20150815,OBSK0
3272,20150815,KTNC0
3273,20150815,HHSS0
3274,20150816,KTNC0
3275,20150816,HHSS0
3276,20150817,HTLG0
3277,20150817,LTWO0
3278,20150817,OBSK0
3279,20150818,SSOB0
3280,20150818,NCHH0
3281,20150818,SKHT0
3282,20150818,LGLT0
3283,20150818,WOKT0
3284,20150819,SSOB0
3285,20150819,NCHH0
3286,20150819,SKHT0
3287,20150819,LGLT0
3288,20150819,WOKT0
3289,20150820,OBLG0
3290,20150820,SKWO0
3291,20150820,KTHH0
3292,20150821,OBLG0
3293,20150821,SKWO0
3294,20150821,KTHH0
3295,20150821,NCSS0
3296,20150821,HTLT0
3297,20150822,WOLG0
3298,20150822,NCSK0
3299,20150822,LTSS0
3300,20150822,HHHT0
3301,20150822,OBKT0
3302,20150823,WOLG0
3303,20150823,NCSK0
3304,20150823,LTSS0
